epoch,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss
38,0.9527469277381897,0.977434515953064,0.884319543838501,0.9240820407867432,0.12808537483215332,0.7611192464828491,0.751091718673706,0.7747747898101807,0.7545871734619141,1.604071855545044
39,0.952913224697113,0.9788381457328796,0.8840001225471497,0.9246314167976379,0.12597781419754028,0.760106086730957,0.7555066347122192,0.772522509098053,0.7568807601928711,1.6116169691085815
40,0.9534193277359009,0.9789526462554932,0.8851978778839111,0.9253441095352173,0.12608987092971802,0.7527258992195129,0.7466367483139038,0.75,0.7431192398071289,1.6678192615509033
41,0.953380286693573,0.978175938129425,0.886422336101532,0.9256113767623901,0.12474910914897919,0.749934196472168,0.7367303371429443,0.7815315127372742,0.7465596199035645,1.67295503616333
42,0.9539492130279541,0.9792757034301758,0.8867151141166687,0.9263389110565186,0.12377174943685532,0.7678338885307312,0.748400866985321,0.7905405163764954,0.7580274939537048,1.6659691333770752
43,0.9545092582702637,0.9790051579475403,0.8874604105949402,0.9266061782836914,0.12270081788301468,0.7521497011184692,0.739130437374115,0.7657657861709595,0.7431192398071289,1.7658673524856567
44,0.9549654126167297,0.9793654084205627,0.8881258368492126,0.9271555542945862,0.12213406711816788,0.7391334176063538,0.7436489462852478,0.7252252101898193,0.732798159122467,1.8286123275756836
45,0.9553837180137634,0.9787371158599854,0.8907343745231628,0.9282543063163757,0.12066526710987091,0.7520208358764648,0.7428571581840515,0.7612612843513489,0.7442660331726074,1.767385482788086
46,0.9550414681434631,0.979069709777832,0.8902552723884583,0.9281652569770813,0.12023982405662537,0.7627399563789368,0.7641723155975342,0.7590090036392212,0.7580274939537048,1.6946557760238647
47,0.9547572135925293,0.9797908663749695,0.8878596425056458,0.9272298216819763,0.12201230973005295,0.7474346160888672,0.7333333492279053,0.7680180072784424,0.7396789193153381,1.7807382345199585
48,0.9549176096916199,0.9804778099060059,0.8903351426124573,0.9289373159408569,0.11798477917909622,0.7538468241691589,0.753333330154419,0.7635135054588318,0.752293586730957,1.7059223651885986
49,0.9551025032997131,0.9795565605163574,0.8902286291122437,0.9284027814865112,0.11734188348054886,0.7376284003257751,0.727078914642334,0.7680180072784424,0.7350917458534241,1.8474934101104736
